id,user,date,pc,activity
E3809,U116,2024-01-03 16:51:02.347134,PC-116,Logoff
E3820,U117,2024-01-03 06:38:12.778827,PC-117,Logon
E3821,U117,2024-01-03 15:18:02.187281,PC-117,Logoff
E3836,U118,2024-01-03 07:54:53.465821,PC-118,Logon
E3837,U118,2024-01-03 16:06:11.711820,PC-118,Logoff
E3860,U119,2024-01-03 06:45:53.211397,PC-119,Logon
E3861,U119,2024-01-03 16:13:13.268646,PC-119,Logoff
E3879,U120,2024-01-03 07:07:16.409663,PC-120,Logon
E3880,U120,2024-01-03 16:12:48.171422,PC-120,Logoff
E3903,U121,2024-01-03 06:54:21.614043,PC-121,Logon
E3904,U121,2024-01-03 14:17:12.981436,PC-121,Logoff
E3913,U122,2024-01-03 07:30:29.426486,PC-122,Logon
E3914,U122,2024-01-03 14:26:05.948803,PC-122,Logoff
E3933,U123,2024-01-03 06:51:56.557640,PC-123,Logon
E3934,U123,2024-01-03 14:22:43.242158,PC-123,Logoff
E3952,U124,2024-01-03 06:05:28.848690,PC-124,Logon
E3953,U124,2024-01-03 12:49:00.144776,PC-124,Logoff
E3966,U125,2024-01-03 07:00:49.596080,PC-125,Logon
E3967,U125,2024-01-03 14:35:10.317538,PC-125,Logoff
E3986,U126,2024-01-03 07:06:56.371685,PC-126,Logon
E3987,U126,2024-01-03 14:23:33.076350,PC-126,Logoff
E4001,U127,2024-01-03 07:08:05.157489,PC-127,Logon
E4002,U127,2024-01-03 13:31:24.268642,PC-127,Logoff
E4013,U128,2024-01-03 06:43:24.088254,PC-128,Logon
E4014,U128,2024-01-03 15:23:37.785447,PC-128,Logoff
E4032,U129,2024-01-03 07:03:55.500161,PC-129,Logon
E4033,U129,2024-01-03 15:20:20.632561,PC-129,Logoff
E4048,U130,2024-01-03 07:55:11.795319,PC-130,Logon
E4049,U130,2024-01-03 16:34:14.111854,PC-130,Logoff
E4059,U131,2024-01-03 06:29:49.960508,PC-131,Logon
E4060,U131,2024-01-03 15:02:47.724835,PC-131,Logoff
E4083,U132,2024-01-03 07:43:38.949960,PC-132,Logon
E4084,U132,2024-01-03 15:08:23.562728,PC-132,Logoff
E4103,U133,2024-01-03 03:22:00.000000,PC-133,Logon
E4104,U133,2024-01-03 11:19:18.409580,PC-133,Logoff
E4126,U134,2024-01-03 04:27:00.000000,PC-134,Logon
E4127,U134,2024-01-03 12:55:44.680629,PC-134,Logoff
E4138,U135,2024-01-03 08:26:00.000000,PC-135,Logon
E4139,U135,2024-01-03 15:39:45.292791,PC-135,Logoff
E4153,U136,2024-01-03 06:06:10.896453,PC-136,Logon
E4154,U136,2024-01-03 15:58:16.651274,PC-136,Logoff
E4163,U137,2024-01-03 07:17:50.074499,PC-137,Logon
E4164,U137,2024-01-03 15:45:53.673348,PC-137,Logoff
E4186,U138,2024-01-03 06:34:30.282720,PC-138,Logon
E4187,U138,2024-01-03 17:03:49.486903,PC-138,Logoff
E4203,U139,2024-01-03 07:00:52.948346,PC-139,Logon
E4204,U139,2024-01-03 15:17:18.191957,PC-139,Logoff
E4225,U140,2024-01-03 06:41:12.214169,PC-140,Logon
E4226,U140,2024-01-03 13:45:22.582696,PC-140,Logoff
E4239,U141,2024-01-03 07:50:11.414964,PC-141,Logon
E4240,U141,2024-01-03 16:08:37.190406,PC-141,Logoff
E4260,U142,2024-01-03 06:58:15.734032,PC-142,Logon
E4261,U142,2024-01-03 14:41:55.575215,PC-142,Logoff
E4280,U143,2024-01-03 13:25:00.000000,PC-143,Logon
E4281,U143,2024-01-03 21:13:31.069706,PC-143,Logoff
E4294,U144,2024-01-03 07:35:41.737170,PC-144,Logon
E4295,U144,2024-01-03 16:43:30.703999,PC-144,Logoff
E4310,U145,2024-01-03 07:11:39.619009,PC-145,Logon
E4311,U145,2024-01-03 15:39:07.688750,PC-145,Logoff
E4322,U146,2024-01-03 07:56:13.205082,PC-146,Logon
E4323,U146,2024-01-03 15:15:58.531384,PC-146,Logoff
E4340,U147,2024-01-03 06:07:57.649067,PC-147,Logon
E4341,U147,2024-01-03 14:28:28.628878,PC-147,Logoff
E4355,U148,2024-01-03 18:28:00.000000,PC-148,Logon
E4356,U148,2024-01-04 02:59:42.010390,PC-148,Logoff
E4373,U149,2024-01-03 06:17:06.428293,PC-149,Logon
E4374,U149,2024-01-03 13:46:33.914286,PC-149,Logoff
E4383,U150,2024-01-03 08:36:00.000000,PC-150,Logon
E4384,U150,2024-01-03 17:17:08.204552,PC-150,Logoff
E4398,U151,2024-01-03 00:26:00.000000,PC-151,Logon
E4399,U151,2024-01-03 08:14:43.020941,PC-151,Logoff
E4408,U152,2024-01-03 11:15:00.000000,PC-152,Logon
E4409,U152,2024-01-03 18:43:33.648562,PC-152,Logoff
E4428,U153,2024-01-03 09:26:00.000000,PC-153,Logon
E4429,U153,2024-01-03 17:08:30.121271,PC-153,Logoff
E4450,U154,2024-01-03 07:30:13.055226,PC-154,Logon
E4451,U154,2024-01-03 18:38:24.511901,PC-154,Logoff
E4463,U155,2024-01-03 17:17:00.000000,PC-155,Logon
E4464,U155,2024-01-04 01:35:26.095783,PC-155,Logoff
E4474,U156,2024-01-03 07:35:53.205774,PC-156,Logon
E4475,U156,2024-01-03 14:18:18.132652,PC-156,Logoff
E4496,U157,2024-01-03 06:20:01.296593,PC-157,Logon
E4497,U157,2024-01-03 14:36:30.136016,PC-157,Logoff
E4506,U158,2024-01-03 06:13:27.645557,PC-158,Logon
E4507,U158,2024-01-03 14:35:37.959465,PC-158,Logoff
E4522,U159,2024-01-03 06:17:26.787814,PC-159,Logon
E4523,U159,2024-01-03 15:24:01.315471,PC-159,Logoff
E4536,U160,2024-01-03 06:09:08.102397,PC-160,Logon
E4537,U160,2024-01-03 15:17:54.213487,PC-160,Logoff
E4548,U161,2024-01-03 06:32:13.889200,PC-161,Logon
E4549,U161,2024-01-03 14:06:30.490376,PC-161,Logoff
E4570,U162,2024-01-03 02:44:00.000000,PC-162,Logon
E4571,U162,2024-01-03 09:51:33.804056,PC-162,Logoff
E4590,U163,2024-01-03 06:57:30.228056,PC-163,Logon
E4591,U163,2024-01-03 14:55:27.712825,PC-163,Logoff
E4598,U164,2024-01-03 07:25:59.108399,PC-164,Logon
E4599,U164,2024-01-03 16:33:01.888786,PC-164,Logoff
E4619,U165,2024-01-03 06:13:37.174429,PC-165,Logon
E4620,U165,2024-01-03 16:28:53.354982,PC-165,Logoff
E4631,U166,2024-01-03 07:03:47.606343,PC-166,Logon
E4632,U166,2024-01-03 15:27:28.548133,PC-166,Logoff
E4639,U167,2024-01-03 15:41:00.000000,PC-167,Logon
E4640,U167,2024-01-03 22:57:53.683497,PC-167,Logoff
E4658,U168,2024-01-03 06:41:18.023094,PC-168,Logon
E4659,U168,2024-01-03 15:31:07.713268,PC-168,Logoff
E4679,U169,2024-01-03 20:30:00.000000,PC-169,Logon
E4680,U169,2024-01-04 05:06:50.783413,PC-169,Logoff
E4694,U170,2024-01-03 07:42:18.984362,PC-170,Logon
E4695,U170,2024-01-03 16:04:09.608260,PC-170,Logoff
E4717,U171,2024-01-03 07:38:07.539358,PC-171,Logon
E4718,U171,2024-01-03 14:51:11.875444,PC-171,Logoff
E4734,U172,2024-01-03 07:41:05.263840,PC-172,Logon
E4735,U172,2024-01-03 14:42:00.519094,PC-172,Logoff
E4758,U173,2024-01-03 00:07:00.000000,PC-173,Logon
E4759,U173,2024-01-03 08:11:28.028023,PC-173,Logoff
E4781,U174,2024-01-03 07:04:11.877041,PC-174,Logon
E4782,U174,2024-01-03 15:46:55.319509,PC-174,Logoff
E4800,U175,2024-01-03 06:32:57.535733,PC-175,Logon
E4801,U175,2024-01-03 13:23:56.767844,PC-175,Logoff
E4818,U176,2024-01-03 07:58:07.348721,PC-176,Logon
E4819,U176,2024-01-03 17:44:11.300791,PC-176,Logoff
E4838,U177,2024-01-03 07:12:51.771882,PC-177,Logon
E4839,U177,2024-01-03 13:44:44.225238,PC-177,Logoff
E4853,U178,2024-01-03 06:45:58.039590,PC-178,Logon
E4854,U178,2024-01-03 16:04:50.659608,PC-178,Logoff
E4872,U179,2024-01-03 07:21:35.968311,PC-179,Logon
E4873,U179,2024-01-03 13:39:04.663150,PC-179,Logoff
E4883,U180,2024-01-03 05:37:00.000000,PC-180,Logon
E4884,U180,2024-01-03 12:47:57.669125,PC-180,Logoff
E4902,U181,2024-01-03 06:11:31.650011,PC-181,Logon
E4903,U181,2024-01-03 14:06:15.959207,PC-181,Logoff
E4925,U182,2024-01-03 06:42:17.529447,PC-182,Logon
E4926,U182,2024-01-03 13:14:13.774932,PC-182,Logoff
E4943,U183,2024-01-03 07:20:48.908682,PC-183,Logon
E4944,U183,2024-01-03 16:11:53.530702,PC-183,Logoff
E4965,U184,2024-01-03 07:35:31.630539,PC-184,Logon
E4966,U184,2024-01-03 16:12:39.797827,PC-184,Logoff
E4986,U185,2024-01-03 06:50:08.608317,PC-185,Logon
E4987,U185,2024-01-03 16:58:33.956734,PC-185,Logoff
E4999,U186,2024-01-03 06:11:34.815030,PC-186,Logon
E5000,U186,2024-01-03 13:11:24.553495,PC-186,Logoff
E5021,U187,2024-01-03 06:26:09.519935,PC-187,Logon
E5022,U187,2024-01-03 16:03:29.395645,PC-187,Logoff
E5030,U188,2024-01-03 19:50:00.000000,PC-188,Logon
E5031,U188,2024-01-04 03:04:13.827020,PC-188,Logoff
E5042,U189,2024-01-03 07:59:54.498551,PC-189,Logon
E5043,U189,2024-01-03 16:14:50.639129,PC-189,Logoff
E5058,U190,2024-01-03 07:49:02.980757,PC-190,Logon
E5059,U190,2024-01-03 16:17:06.662877,PC-190,Logoff
E5077,U191,2024-01-03 07:21:38.543148,PC-191,Logon
E5078,U191,2024-01-03 14:31:22.323243,PC-191,Logoff
E5097,U192,2024-01-03 07:19:49.168359,PC-192,Logon
E5098,U192,2024-01-03 15:49:39.112050,PC-192,Logoff
E5105,U193,2024-01-03 06:35:49.045665,PC-193,Logon
E5106,U193,2024-01-03 14:38:38.704110,PC-193,Logoff
E5127,U194,2024-01-03 06:39:53.112836,PC-194,Logon
E5128,U194,2024-01-03 14:29:39.676471,PC-194,Logoff
E5137,U195,2024-01-03 06:49:21.002266,PC-195,Logon
E5138,U195,2024-01-03 15:25:33.487656,PC-195,Logoff
E5157,U196,2024-01-03 07:01:32.453852,PC-196,Logon
E5158,U196,2024-01-03 13:34:29.389863,PC-196,Logoff
E5164,U197,2024-01-03 07:29:16.297449,PC-197,Logon
E5165,U197,2024-01-03 15:06:33.113024,PC-197,Logoff
E5183,U198,2024-01-03 07:54:00.000000,PC-198,Logon
E5184,U198,2024-01-03 15:24:53.534728,PC-198,Logoff
E5206,U199,2024-01-03 06:09:19.436612,PC-199,Logon
E5207,U199,2024-01-03 14:04:18.555076,PC-199,Logoff
E5214,U100,2024-01-04 06:23:15.014034,PC-100,Logon
E5215,U100,2024-01-04 16:27:56.549000,PC-100,Logoff
E5226,U101,2024-01-04 22:54:00.000000,PC-101,Logon
E5227,U101,2024-01-05 07:49:15.953633,PC-101,Logoff
E5238,U102,2024-01-04 06:08:39.649272,PC-102,Logon
E5239,U102,2024-01-04 14:52:11.454629,PC-102,Logoff
E5247,U103,2024-01-04 06:01:28.511221,PC-103,Logon
E5248,U103,2024-01-04 13:16:58.864076,PC-103,Logoff
E5264,U104,2024-01-04 06:43:00.000000,PC-104,Logon
E5265,U104,2024-01-04 12:53:26.036565,PC-104,Logoff
E5283,U105,2024-01-04 06:17:49.400212,PC-105,Logon
E5284,U105,2024-01-04 12:42:18.575918,PC-105,Logoff
E5306,U106,2024-01-04 07:45:13.779218,PC-106,Logon
E5307,U106,2024-01-04 16:01:48.591943,PC-106,Logoff
E5329,U107,2024-01-04 23:56:00.000000,PC-107,Logon
E5330,U107,2024-01-05 08:33:35.346645,PC-107,Logoff
E5340,U108,2024-01-04 06:52:01.845107,PC-108,Logon
E5341,U108,2024-01-04 16:04:28.343744,PC-108,Logoff
E5361,U109,2024-01-04 06:29:19.853299,PC-109,Logon
E5362,U109,2024-01-04 14:38:06.753424,PC-109,Logoff
E5377,U110,2024-01-04 07:30:08.903018,PC-110,Logon
E5378,U110,2024-01-04 16:31:23.398400,PC-110,Logoff
E5384,U111,2024-01-04 17:32:00.000000,PC-111,Logon
E5385,U111,2024-01-05 01:57:28.020752,PC-111,Logoff
E5400,U112,2024-01-04 17:46:00.000000,PC-112,Logon
E5401,U112,2024-01-05 01:32:42.071197,PC-112,Logoff
E5417,U113,2024-01-04 06:54:50.193127,PC-113,Logon
E5418,U113,2024-01-04 13:02:32.892022,PC-113,Logoff
E5438,U114,2024-01-04 07:01:05.034348,PC-114,Logon
E5439,U114,2024-01-04 15:18:10.101548,PC-114,Logoff
E5456,U115,2024-01-04 07:38:56.444313,PC-115,Logon
E5457,U115,2024-01-04 16:41:08.582873,PC-115,Logoff
E5473,U116,2024-01-04 07:39:29.437075,PC-116,Logon
E5474,U116,2024-01-04 16:48:38.909648,PC-116,Logoff
E5488,U117,2024-01-04 07:11:05.697722,PC-117,Logon
E5489,U117,2024-01-04 14:21:42.439790,PC-117,Logoff
E5510,U118,2024-01-04 06:37:26.146987,PC-118,Logon
E5511,U118,2024-01-04 14:25:57.151669,PC-118,Logoff
E5523,U119,2024-01-04 06:38:20.747996,PC-119,Logon
E5524,U119,2024-01-04 16:56:17.107015,PC-119,Logoff
E5537,U120,2024-01-04 06:36:31.333596,PC-120,Logon
E5538,U120,2024-01-04 15:40:22.157281,PC-120,Logoff
E5548,U121,2024-01-04 06:02:48.774188,PC-121,Logon
E5549,U121,2024-01-04 13:26:07.493626,PC-121,Logoff
E5566,U122,2024-01-04 03:05:00.000000,PC-122,Logon
E5567,U122,2024-01-04 11:53:28.984352,PC-122,Logoff
E5577,U123,2024-01-04 07:13:11.668742,PC-123,Logon
E5578,U123,2024-01-04 15:26:25.443042,PC-123,Logoff
E5597,U124,2024-01-04 07:23:13.949164,PC-124,Logon
E5598,U124,2024-01-04 14:08:37.948028,PC-124,Logoff
E5618,U125,2024-01-04 06:22:30.903298,PC-125,Logon
E5619,U125,2024-01-04 14:39:53.076730,PC-125,Logoff
E5640,U126,2024-01-04 07:27:02.258288,PC-126,Logon
E5641,U126,2024-01-04 14:29:05.768511,PC-126,Logoff
E5662,U127,2024-01-04 07:25:39.895249,PC-127,Logon
E5663,U127,2024-01-04 16:24:21.062751,PC-127,Logoff
E5681,U128,2024-01-04 07:29:13.332819,PC-128,Logon
E5682,U128,2024-01-04 14:28:14.422255,PC-128,Logoff
E5706,U129,2024-01-04 07:37:20.587639,PC-129,Logon
E5707,U129,2024-01-04 17:58:46.388328,PC-129,Logoff
E5725,U130,2024-01-04 06:40:46.230659,PC-130,Logon
E5726,U130,2024-01-04 15:53:56.404142,PC-130,Logoff
E5741,U131,2024-01-04 06:09:31.190343,PC-131,Logon
E5742,U131,2024-01-04 14:53:32.667932,PC-131,Logoff
E5765,U132,2024-01-04 07:20:07.165418,PC-132,Logon
E5766,U132,2024-01-04 14:16:13.140667,PC-132,Logoff
E5787,U133,2024-01-04 07:30:00.000000,PC-133,Logon
E5788,U133,2024-01-04 16:10:13.708370,PC-133,Logoff
E5806,U134,2024-01-04 05:36:00.000000,PC-134,Logon
E5807,U134,2024-01-04 12:27:39.305083,PC-134,Logoff
E5820,U135,2024-01-04 09:47:00.000000,PC-135,Logon
E5821,U135,2024-01-04 16:31:20.339626,PC-135,Logoff
E5842,U136,2024-01-04 06:02:20.578625,PC-136,Logon
E5843,U136,2024-01-04 13:32:31.790910,PC-136,Logoff
E5861,U137,2024-01-04 06:38:02.070044,PC-137,Logon
E5862,U137,2024-01-04 15:15:16.114473,PC-137,Logoff
E5876,U138,2024-01-04 06:51:18.463951,PC-138,Logon
E5877,U138,2024-01-04 13:54:46.694705,PC-138,Logoff
E5896,U139,2024-01-04 06:47:58.060505,PC-139,Logon
E5897,U139,2024-01-04 16:30:43.585517,PC-139,Logoff
E5910,U140,2024-01-04 07:46:11.930509,PC-140,Logon
E5911,U140,2024-01-04 15:46:57.727872,PC-140,Logoff
E5931,U141,2024-01-04 07:00:17.705036,PC-141,Logon
E5932,U141,2024-01-04 13:57:35.117304,PC-141,Logoff
E5944,U142,2024-01-04 06:49:06.192045,PC-142,Logon
E5945,U142,2024-01-04 14:44:42.576371,PC-142,Logoff
E5965,U143,2024-01-04 15:12:00.000000,PC-143,Logon
E5966,U143,2024-01-05 00:14:13.670762,PC-143,Logoff
E5988,U144,2024-01-04 06:39:25.133901,PC-144,Logon
E5989,U144,2024-01-04 14:54:36.068034,PC-144,Logoff
E6007,U145,2024-01-04 07:01:47.158923,PC-145,Logon
E6008,U145,2024-01-04 15:04:07.907560,PC-145,Logoff
E6024,U146,2024-01-04 06:26:03.681339,PC-146,Logon
E6025,U146,2024-01-04 13:16:59.044758,PC-146,Logoff
E6047,U147,2024-01-04 02:10:00.000000,PC-147,Logon
E6048,U147,2024-01-04 11:04:43.535895,PC-147,Logoff
E6061,U148,2024-01-04 06:00:20.726363,PC-148,Logon
E6062,U148,2024-01-04 13:36:17.219049,PC-148,Logoff
E6070,U149,2024-01-04 07:27:00.000000,PC-149,Logon
E6071,U149,2024-01-04 15:20:28.938993,PC-149,Logoff
E6086,U150,2024-01-04 18:52:00.000000,PC-150,Logon
E6087,U150,2024-01-05 03:05:04.864554,PC-150,Logoff
E6095,U151,2024-01-04 06:29:29.780646,PC-151,Logon
E6096,U151,2024-01-04 15:41:34.319486,PC-151,Logoff
E6104,U152,2024-01-04 09:08:00.000000,PC-152,Logon
E6105,U152,2024-01-04 17:00:15.137098,PC-152,Logoff
E6124,U153,2024-01-04 13:17:00.000000,PC-153,Logon
E6125,U153,2024-01-04 21:12:03.729398,PC-153,Logoff
E6145,U154,2024-01-04 06:25:45.296066,PC-154,Logon
E6146,U154,2024-01-04 14:30:36.499497,PC-154,Logoff
E6167,U155,2024-01-04 13:08:00.000000,PC-155,Logon
E6168,U155,2024-01-04 20:34:00.900406,PC-155,Logoff
E6182,U156,2024-01-04 07:37:47.689891,PC-156,Logon
E6183,U156,2024-01-04 16:31:50.981172,PC-156,Logoff
E6202,U157,2024-01-04 06:48:50.975063,PC-157,Logon
E6203,U157,2024-01-04 17:01:56.640464,PC-157,Logoff
E6220,U158,2024-01-04 06:45:39.472078,PC-158,Logon
E6221,U158,2024-01-04 13:53:32.536680,PC-158,Logoff
E6247,U159,2024-01-04 07:37:24.618510,PC-159,Logon
E6248,U159,2024-01-04 16:26:10.057075,PC-159,Logoff
E6265,U160,2024-01-04 06:37:17.470075,PC-160,Logon
E6266,U160,2024-01-04 15:07:19.479456,PC-160,Logoff
E6280,U161,2024-01-04 07:53:28.606264,PC-161,Logon
E6281,U161,2024-01-04 17:11:48.092031,PC-161,Logoff
E6300,U162,2024-01-04 15:27:00.000000,PC-162,Logon
E6301,U162,2024-01-04 23:47:44.168066,PC-162,Logoff
E6318,U163,2024-01-04 07:51:53.725071,PC-163,Logon
E6319,U163,2024-01-04 16:39:14.926964,PC-163,Logoff
E6340,U164,2024-01-04 06:08:08.691702,PC-164,Logon
E6341,U164,2024-01-04 13:45:26.271751,PC-164,Logoff
E6364,U165,2024-01-04 06:07:25.421038,PC-165,Logon
E6365,U165,2024-01-04 13:58:45.332604,PC-165,Logoff
E6380,U166,2024-01-04 17:26:00.000000,PC-166,Logon
E6381,U166,2024-01-05 01:47:14.874873,PC-166,Logoff
E6407,U167,2024-01-04 16:47:00.000000,PC-167,Logon
E6408,U167,2024-01-04 22:52:42.353471,PC-167,Logoff
E6420,U168,2024-01-04 06:01:32.105953,PC-168,Logon
E6421,U168,2024-01-04 13:04:41.805605,PC-168,Logoff
E6442,U169,2024-01-04 00:27:00.000000,PC-169,Logon
E6443,U169,2024-01-04 08:56:54.398193,PC-169,Logoff
E6454,U170,2024-01-04 07:36:32.575148,PC-170,Logon
E6455,U170,2024-01-04 15:22:04.970946,PC-170,Logoff
E6477,U171,2024-01-04 07:39:24.960285,PC-171,Logon
E6478,U171,2024-01-04 15:47:29.026839,PC-171,Logoff
E6495,U172,2024-01-04 06:08:54.348120,PC-172,Logon
E6496,U172,2024-01-04 15:04:10.876922,PC-172,Logoff
E6513,U173,2024-01-04 10:09:00.000000,PC-173,Logon
E6514,U173,2024-01-04 18:15:33.900351,PC-173,Logoff
E6530,U174,2024-01-04 07:20:34.883095,PC-174,Logon
E6531,U174,2024-01-04 16:47:14.081660,PC-174,Logoff
E6554,U175,2024-01-04 07:03:22.170037,PC-175,Logon
E6555,U175,2024-01-04 17:22:59.320378,PC-175,Logoff
E6565,U176,2024-01-04 06:40:44.899645,PC-176,Logon
E6566,U176,2024-01-04 14:22:16.487193,PC-176,Logoff
E6583,U177,2024-01-04 07:28:28.837355,PC-177,Logon
E6584,U177,2024-01-04 15:56:42.678577,PC-177,Logoff
E6596,U178,2024-01-04 07:10:59.667873,PC-178,Logon
E6597,U178,2024-01-04 16:03:55.614509,PC-178,Logoff
E6620,U179,2024-01-04 07:09:50.258161,PC-179,Logon
E6621,U179,2024-01-04 16:33:29.285720,PC-179,Logoff
E6636,U180,2024-01-04 04:48:00.000000,PC-180,Logon
E6637,U180,2024-01-04 13:16:44.956614,PC-180,Logoff
E6655,U181,2024-01-04 07:25:44.211237,PC-181,Logon
E6656,U181,2024-01-04 14:13:25.758945,PC-181,Logoff
E6671,U182,2024-01-04 00:40:00.000000,PC-182,Logon
E6672,U182,2024-01-04 08:49:55.516753,PC-182,Logoff
E6697,U183,2024-01-04 07:05:30.901314,PC-183,Logon
E6698,U183,2024-01-04 14:06:31.053102,PC-183,Logoff
E6721,U184,2024-01-04 07:10:10.280381,PC-184,Logon
E6722,U184,2024-01-04 15:44:48.672937,PC-184,Logoff
E6744,U185,2024-01-04 06:08:55.279436,PC-185,Logon
E6745,U185,2024-01-04 14:17:38.152480,PC-185,Logoff
E6755,U186,2024-01-04 06:50:59.175550,PC-186,Logon
E6756,U186,2024-01-04 16:22:07.915835,PC-186,Logoff
E6774,U187,2024-01-04 06:38:04.978679,PC-187,Logon
E6775,U187,2024-01-04 15:36:21.569361,PC-187,Logoff
E6798,U188,2024-01-04 02:28:00.000000,PC-188,Logon
E6799,U188,2024-01-04 10:22:51.596852,PC-188,Logoff
E6821,U189,2024-01-04 07:37:25.457823,PC-189,Logon
E6822,U189,2024-01-04 15:58:38.518712,PC-189,Logoff
E6832,U190,2024-01-04 07:20:19.097525,PC-190,Logon
E6833,U190,2024-01-04 14:42:39.484585,PC-190,Logoff
E6844,U191,2024-01-04 06:01:28.056576,PC-191,Logon
E6845,U191,2024-01-04 13:24:00.926728,PC-191,Logoff
E6856,U192,2024-01-04 07:12:10.044043,PC-192,Logon
E6857,U192,2024-01-04 15:59:36.913063,PC-192,Logoff
E6865,U193,2024-01-04 06:32:20.568271,PC-193,Logon
E6866,U193,2024-01-04 14:16:20.324485,PC-193,Logoff
E6891,U194,2024-01-04 07:45:36.572512,PC-194,Logon
E6892,U194,2024-01-04 15:09:26.289381,PC-194,Logoff
E6904,U195,2024-01-04 06:43:42.186995,PC-195,Logon
E6905,U195,2024-01-04 16:37:49.378459,PC-195,Logoff
E6925,U196,2024-01-04 15:49:00.000000,PC-196,Logon
E6926,U196,2024-01-05 01:53:29.355499,PC-196,Logoff
E6947,U197,2024-01-04 07:58:03.285179,PC-197,Logon
E6948,U197,2024-01-04 16:27:54.858050,PC-197,Logoff
E6965,U198,2024-01-04 07:59:42.478602,PC-198,Logon
E6966,U198,2024-01-04 14:05:18.773591,PC-198,Logoff
E6990,U199,2024-01-04 06:59:19.262913,PC-199,Logon
E6991,U199,2024-01-04 14:13:40.326583,PC-199,Logoff
E7012,U100,2024-01-05 07:18:58.016443,PC-100,Logon
E7013,U100,2024-01-05 14:53:13.856513,PC-100,Logoff
E7035,U101,2024-01-05 21:29:00.000000,PC-101,Logon
E7036,U101,2024-01-06 05:03:27.290829,PC-101,Logoff
E7053,U102,2024-01-05 14:33:00.000000,PC-102,Logon
E7054,U102,2024-01-05 22:46:37.749036,PC-102,Logoff
E7065,U103,2024-01-05 07:35:43.526286,PC-103,Logon
E7066,U103,2024-01-05 15:12:39.988708,PC-103,Logoff
E7076,U104,2024-01-05 07:18:27.042767,PC-104,Logon
E7077,U104,2024-01-05 14:12:44.740627,PC-104,Logoff
E7089,U105,2024-01-05 07:39:25.694143,PC-105,Logon
E7090,U105,2024-01-05 15:07:55.359834,PC-105,Logoff
E7106,U106,2024-01-05 04:44:00.000000,PC-106,Logon
E7107,U106,2024-01-05 14:22:07.728056,PC-106,Logoff
E7121,U107,2024-01-05 15:12:00.000000,PC-107,Logon
E7122,U107,2024-01-05 22:20:07.534246,PC-107,Logoff
E7132,U108,2024-01-05 06:21:20.282109,PC-108,Logon
E7133,U108,2024-01-05 14:23:48.761141,PC-108,Logoff
E7156,U109,2024-01-05 06:55:58.083876,PC-109,Logon
E7157,U109,2024-01-05 13:26:03.005689,PC-109,Logoff
E7178,U110,2024-01-05 06:11:14.655172,PC-110,Logon
E7179,U110,2024-01-05 13:28:14.866784,PC-110,Logoff
E7191,U111,2024-01-05 18:49:00.000000,PC-111,Logon
E7192,U111,2024-01-06 01:50:32.776454,PC-111,Logoff
E7206,U112,2024-01-05 12:06:00.000000,PC-112,Logon
E7207,U112,2024-01-05 21:24:38.099159,PC-112,Logoff
E7229,U113,2024-01-05 06:45:45.990657,PC-113,Logon
E7230,U113,2024-01-05 14:38:42.181456,PC-113,Logoff
E7243,U114,2024-01-05 07:48:39.182033,PC-114,Logon
E7244,U114,2024-01-05 14:36:35.870008,PC-114,Logoff
E7264,U115,2024-01-05 06:46:50.323657,PC-115,Logon
E7265,U115,2024-01-05 14:46:43.558585,PC-115,Logoff
E7286,U116,2024-01-05 06:31:57.487123,PC-116,Logon
E7287,U116,2024-01-05 14:40:11.648897,PC-116,Logoff
E7311,U117,2024-01-05 07:56:18.655423,PC-117,Logon
E7312,U117,2024-01-05 16:38:21.332820,PC-117,Logoff
E7326,U118,2024-01-05 06:27:17.058288,PC-118,Logon
E7327,U118,2024-01-05 15:38:59.313767,PC-118,Logoff
E7341,U119,2024-01-05 06:19:57.757682,PC-119,Logon
E7342,U119,2024-01-05 13:22:46.879593,PC-119,Logoff
E7362,U120,2024-01-05 07:10:11.256483,PC-120,Logon
E7363,U120,2024-01-05 14:27:15.691335,PC-120,Logoff
E7383,U121,2024-01-05 06:05:06.076980,PC-121,Logon
E7384,U121,2024-01-05 13:49:50.071908,PC-121,Logoff
E7401,U122,2024-01-05 07:10:45.508019,PC-122,Logon
E7402,U122,2024-01-05 14:48:51.149052,PC-122,Logoff
E7421,U123,2024-01-05 06:12:34.606400,PC-123,Logon
E7422,U123,2024-01-05 14:11:21.446700,PC-123,Logoff
E7438,U124,2024-01-05 06:27:05.776921,PC-124,Logon
E7439,U124,2024-01-05 13:27:01.045427,PC-124,Logoff
E7450,U125,2024-01-05 07:57:41.169394,PC-125,Logon
E7451,U125,2024-01-05 16:34:05.804285,PC-125,Logoff
E7460,U126,2024-01-05 06:44:34.268038,PC-126,Logon
E7461,U126,2024-01-05 15:01:04.041612,PC-126,Logoff
E7477,U127,2024-01-05 03:52:00.000000,PC-127,Logon
E7478,U127,2024-01-05 12:23:40.132570,PC-127,Logoff
E7490,U128,2024-01-05 07:14:42.286717,PC-128,Logon
E7491,U128,2024-01-05 16:25:46.345442,PC-128,Logoff
E7512,U129,2024-01-05 18:13:00.000000,PC-129,Logon
E7513,U129,2024-01-06 03:59:26.420880,PC-129,Logoff
E7530,U130,2024-01-05 07:14:46.813501,PC-130,Logon
E7531,U130,2024-01-05 15:35:14.655602,PC-130,Logoff
E7549,U131,2024-01-05 06:20:14.517368,PC-131,Logon
